18417	3	4	Hands	Pattern: Mooncloth Gloves
18418	3	-1	Back	Pattern: Cloak of Warding
18422	4	-1		Head of Onyxia
18423	4	-1		Head of Onyxia
18425	2	4	Held In Off-hand	Kreeg's Mug
18450	2	4	Chest	Robe of Combustion
18451	2	4	Waist	Hyena Hide Belt
18458	2	4	Wrist	Modest Armguards
18459	2	4	Wrist	Gallant's Wristguards
18460	2	2	Ranged	Unsophisticated Hand Cannon
18462	2	2	One-Hand	Jagged Bone Fist
18463	2	2	One-Hand	Ogre Pocket Knife
18464	2	4	Finger	Gordok Nose Ring
18475	2	4	Waist	Oddly Magical Belt
18476	2	4	Feet	Mud Stained Boots
18477	2	4	Legs	Shaggy Leggings
18478	2	4	Chest	Hyena Hide Jerkin
18479	2	4	Head	Carrion Scorpid Helm
18480	2	4	Head	Scarab Plate Helm
18481	2	2	Two-Hand	Skullcracking Mace
18482	2	2	Ranged	Ogre Toothpick Shooter
18483	3	2	Ranged	Mana Channeling Wand
18484	3	2	One-Hand	Cho'Rush's Blade
18485	3	4	Off Hand	Observer's Shield
18487	1	4	Chest	Pattern: Mooncloth Robe
18490	3	4	Head	Insightful Hood
18493	3	4	Shoulder	Bulky Iron Spaulders
18494	3	4	Shoulder	Denwatcher's Shoulders
18495	3	-1	Back	Redoubt Cloak
18496	3	-1	Back	Heliotrope Cloak
18497	3	4	Wrist	Sublime Wristguards
18498	3	2	One-Hand	Hedgecutter
18499	3	4	Off Hand	Barrier Shield
18500	3	4	Finger	Tarnished Elven Ring
18502	3	2	Two-Hand	Monstrous Glaive
18503	3	4	Chest	Kromcrush's Chestplate
18505	3	4	Waist	Mugger's Belt
18507	3	4	Feet	Boots of the Full Moon
18514	3	4	Waist	Pattern: Girdle of Insight
18515	3	4	Feet	Pattern: Mongoose Boots
18516	3	4	Wrist	Pattern: Swift Flight Bracers
18517	4	-1	Back	Pattern: Chromatic Cloak
18518	4	-1	Back	Pattern: Hide of the Wild
18519	4	-1	Back	Pattern: Shifting Cloak
18520	3	2	Two-Hand	Barbarous Blade
18521	3	4	Feet	Grimy Metal Boots
18522	3	4	Finger	Band of the Ogre King
18523	3	4	Held In Off-hand	Brightly Glowing Stone
18524	3	4	Legs	Leggings of Destruction
18525	3	4	Wrist	Bracers of Prosperity
18526	3	4	Head	Crown of the Ogre King
18527	3	4	Hands	Harmonious Gauntlets
18528	3	4	Shoulder	Cyclone Spaulders
18529	3	4	Waist	Elemental Plate Girdle
18530	3	4	Chest	Ogre Forged Hauberk
18531	3	2	Two-Hand	Unyielding Maul
18532	3	4	Chest	Mindsurge Robe
18533	3	4	Wrist	Gordok Bracers of Power
18534	3	2	Two-Hand	Rod of the Ogre Magi
18537	3	4	Trinket	Counterattack Lodestone
18538	4	2	Two-Hand	Treant's Bane
18541	4	-1	Back	Puissant Cape
18542	4	2	Two-Hand	Typhoon
18543	4	4	Finger	Ring of Entropy
18544	4	4	Hands	Doomhide Gauntlets
18545	4	4	Legs	Leggings of Arcane Supremacy
18546	4	4	Head	Infernal Headcage
18547	4	4	Waist	Unmelting Ice Girdle
18562	4	-1		Elementium Ore
18563	5	-1		Bindings of the Windseeker
18564	5	-1		Bindings of the Windseeker
18592	4	2	Two-Hand	Plans: Sulfuron Hammer
18640	1	-1		Happy Fun Rock
18646	4	4	Trinket	The Eye of Divinity
18653	2	-1		Schematic: Goblin Jumper Cables XL
18654	2	-1		Schematic: Gnomish Alarm-O-Bot
18655	2	4	Trinket	Schematic: Major Recombobulator
18657	2	4	Trinket	Schematic: Hyper-Radiant Flame Reflector
18658	2	4	Trinket	Schematic: Ultra-Flash Shadow Reflector
18661	2	-1		Schematic: World Enlarger
18665	4	4	Trinket	The Eye of Shadow
18680	3	2	Ranged	Ancient Bone Bow
18681	3	4	Shoulder	Burial Shawl
18682	3	4	Legs	Ghoul Skin Leggings
18683	3	2	One-Hand	Hammer of the Vesper
18684	3	4	Finger	Dimly Opalescent Ring
18686	3	4	Shoulder	Bone Golem Shoulders
18689	3	-1	Back	Phantasmal Cloak
18690	3	4	Legs	Wraithplate Leggings
18691	3	4	Neck	Dark Advisor's Pendant
18692	3	4	Feet	Death Knight Sabatons
18693	3	4	Hands	Shivery Handwraps
18694	3	4	Feet	Shadowy Mail Greaves
18695	3	4	Held In Off-hand	Spellbound Tome
18696	3	4	Off Hand	Intricately Runed Shield
18697	3	4	Feet	Coldstone Slippers
18698	3	4	Head	Tattered Leather Hood
18699	3	4	Shoulder	Icy Tomb Spaulders
18700	3	4	Wrist	Malefic Bracers
18701	3	4	Finger	Innervating Band
18702	3	4	Waist	Belt of the Ordained
18703	4	-1		Ancient Petrified Leaf
18704	4	-1		Mature Blue Dragon Sinew
18705	4	-1		Mature Black Dragon Sinew
18716	3	4	Feet	Ash Covered Boots
18717	3	2	Two-Hand	Hammer of the Grand Crusader
18718	3	4	Head	Grand Crusader's Helm
18720	3	4	Shoulder	Shroud of the Nathrezim
18721	3	4	Waist	Barrage Girdle
18722	3	4	Hands	Death Grips
18723	3	4	Neck	Animated Chain Necklace
18725	3	2	Two-Hand	Peacemaker
18726	3	4	Wrist	Magistrate's Cuffs
18727	3	4	Head	Crimson Felt Hat
18728	3	4	Neck	Anastari Heirloom
18729	3	2	Ranged	Screeching Bow
18730	3	4	Hands	Shadowy Laced Handwraps
18734	3	-1	Back	Pale Moon Cloak
18735	3	4	Feet	Maleki's Footwraps
18736	3	4	Legs	Plaguehound Leggings
18737	3	2	One-Hand	Bone Slicing Hatchet
18738	3	2	Ranged	Carapace Spine Crossbow
18739	3	4	Legs	Chitinous Plate Legguards
18740	3	4	Waist	Thuzadin Sash
18741	3	4	Wrist	Morlune's Bracer
18742	3	4	Shoulder	Stratholme Militia Shoulderguard
18743	3	-1	Back	Gracious Cape
18744	3	4	Hands	Plaguebat Fur Gloves
18745	3	4	Legs	Sacred Cloth Leggings
18754	3	4	Wrist	Fel Hardened Bracers
18755	3	2	Ranged	Xorothian Firestick
18756	3	4	Off Hand	Dreadguard's Protector
18757	3	4	Shoulder	Diabolic Mantle
18758	3	2	One-Hand	Specter's Blade
18759	3	2	Two-Hand	Malicious Axe
18760	3	4	Finger	Necromantic Band
18761	3	2	Ranged	Oblivion's Touch
18779	3	-1		Bottom Half of Advanced Armorsmithing: Volume I
18780	3	-1		Top Half of Advanced Armorsmithing: Volume I
18781	3	-1		Bottom Half of Advanced Armorsmithing: Volume II
18782	3	-1		Top Half of Advanced Armorsmithing: Volume II
18783	3	-1		Bottom Half of Advanced Armorsmithing: Volume III
18784	3	-1		Top Half of Advanced Armorsmithing: Volume III
18803	4	2	Two-Hand	Hyperthermically Insulated Lava Dredger
18805	4	2	One-Hand	Core Hound Tooth
18806	4	4	Feet	Core Forged Greaves
18808	4	4	Hands	Gloves of the Hypnotic Flame
18809	4	4	Waist	Sash of Whispered Secrets
18810	4	4	Shoulder	Wild Growth Spaulders
18811	4	-1	Back	Fireproof Cloak
18812	4	4	Wrist	Wristguards of True Flight
18813	4	4	Finger	Ring of Binding
18814	4	4	Neck	Choker of the Fire Lord
18815	4	4	Trinket	Essence of the Pure Flame
18816	4	2	One-Hand	Perdition's Blade
18817	4	4	Head	Crown of Destruction
18820	4	4	Trinket	Talisman of Ephemeral Power
18821	4	4	Finger	Quick Strike Ring
18822	4	2	Two-Hand	Obsidian Edged Blade
18823	4	4	Hands	Aged Core Leather Gloves
18824	4	4	Feet	Magma Tempered Boots
18829	4	4	Shoulder	Deep Earth Spaulders
18832	4	2	One-Hand	Brutality Blade
18842	4	2	Two-Hand	Staff of Dominance
18861	4	4	Legs	Flamewaker Legplates
18870	4	4	Head	Helm of the Lifegiver
18872	4	4	Legs	Manastorm Leggings
18875	4	4	Legs	Salamander Scale Pants
18878	4	2	Main Hand	Sorcerous Dagger
18879	4	4	Finger	Heavy Dark Iron Ring
19003	4	-1		Head of Nefarian
19017	1	-1		Essence of the Firelord
19018	5	-1		Dormant Wind Kissed Blade
19130	4	2	Ranged	Cold Snap
19131	4	4	Feet	Snowblind Shoes
19132	4	4	Head	Crystal Adorned Crown
19133	4	4	Legs	Fel Infused Leggings
19134	4	4	Waist	Flayed Doomguard Belt
19135	4	4	Wrist	Blacklight Bracer
19136	4	4	Waist	Mana Igniting Cord
19137	4	4	Waist	Onslaught Girdle
19138	4	4	Finger	Band of Sulfuras
19139	4	4	Shoulder	Fireguard Shoulders
19140	4	4	Finger	Cauterizing Band
19142	4	4	Held In Off-hand	Fire Runed Grimoire
19143	4	4	Hands	Flameguard Gauntlets
19144	4	4	Feet	Sabatons of the Flamewalker
19145	4	4	Chest	Robe of Volatile Power
19146	4	4	Wrist	Wristguards of Stability
19147	4	4	Finger	Ring of Spell Power
19227	3	-1		Ace of Beasts
19258	3	-1		Ace of Warlords
19268	3	-1		Ace of Elementals
19276	3	-1		Ace of Portals
19334	4	2	Two-Hand	The Untamed Blade
19335	4	2	One-Hand	Spineshatter
19336	4	4	Trinket	Arcane Infused Gem
19337	4	4	Trinket	The Black Book
19339	4	4	Trinket	Mind Quickening Gem
19340	4	4	Trinket	Rune of Metamorphosis
19341	4	4	Trinket	Lifegiving Gem
19342	4	4	Trinket	Venomous Totem
19343	4	4	Trinket	Scrolls of Blinding Light
19344	4	4	Trinket	Natural Alignment Crystal
19345	4	4	Trinket	Aegis of Preservation
19346	4	2	One-Hand	Dragonfang Blade
19347	4	2	Main Hand	Claw of Chromaggus
19348	4	4	Off Hand	Red Dragonscale Protector
19349	4	4	Off Hand	Elementium Reinforced Bulwark
19350	4	2	Ranged	Heartstriker
19351	4	2	One-Hand	Maladath, Runed Blade of the Black Flight
19352	4	2	One-Hand	Chromatically Tempered Sword
19353	4	2	Two-Hand	Drake Talon Cleaver
19354	4	2	Two-Hand	Draconic Avenger
19355	4	2	Two-Hand	Shadow Wing Focus Staff
19356	4	2	Two-Hand	Staff of the Shadow Flame
19357	4	2	Two-Hand	Herald of Woe
19358	4	2	Two-Hand	Draconic Maul
19360	4	2	Main Hand	Lok'amir il Romathis
19361	4	2	Ranged	Ashjre'thul, Crossbow of Smiting
19362	4	2	One-Hand	Doom's Edge
19363	4	2	One-Hand	Crul'shorukh, Edge of Chaos
19364	4	2	Two-Hand	Ashkandi, Greatsword of the Brotherhood
19365	4	2	Main Hand	Claw of the Black Drake
19367	4	2	Ranged	Dragon's Touch
19368	4	2	Ranged	Dragonbreath Hand Cannon
19369	4	4	Hands	Gloves of Rapid Evolution
19370	4	4	Shoulder	Mantle of the Blackwing Cabal
19371	4	4	Neck	Pendant of the Fallen Dragon
19372	4	4	Head	Helm of Endless Rage
19373	4	4	Shoulder	Black Brood Pauldrons
19374	4	4	Wrist	Bracers of Arcane Accuracy
19375	4	4	Head	Mish'undare, Circlet of the Mind Flayer
19376	4	4	Finger	Archimtiros' Ring of Reckoning
19377	4	4	Neck	Prestor's Talisman of Connivery
19378	4	-1	Back	Cloak of the Brood Lord
19379	4	4	Trinket	Neltharion's Tear
19380	4	4	Waist	Therazane's Link
19381	4	4	Feet	Boots of the Shadow Flame
19382	4	4	Finger	Pure Elementium Band
19385	4	4	Legs	Empowered Leggings
19386	4	-1	Back	Elementium Threaded Cloak
19387	4	4	Feet	Chromatic Boots
19388	4	4	Waist	Angelista's Grasp
19389	4	4	Shoulder	Taut Dragonhide Shoulderpads
19390	4	4	Hands	Taut Dragonhide Gloves
19391	4	4	Feet	Shimmering Geta
19392	4	4	Waist	Girdle of the Fallen Crusader
19393	4	4	Waist	Primalist's Linked Waistguard
19394	4	4	Shoulder	Drake Talon Pauldrons
19395	4	4	Trinket	Rejuvenating Gem
19396	4	4	Waist	Taut Dragonhide Belt
19397	4	4	Finger	Ring of Blackrock
19398	4	-1	Back	Cloak of Firemaw
19399	4	4	Chest	Black Ash Robe
19400	4	4	Waist	Firemaw's Clutch
19401	4	4	Legs	Primalist's Linked Legguards
19402	4	4	Legs	Legguards of the Fallen Crusader
19403	4	4	Finger	Band of Forced Concentration
19404	0	2	One-Hand	Monster - Mace, The Hand of Nefarius
19405	4	4	Chest	Malfurion's Blessed Bulwark
19406	4	4	Trinket	Drake Fang Talisman
19407	4	4	Hands	Ebony Flame Gloves
19430	4	-1	Back	Shroud of Pure Thought
19431	4	4	Trinket	Styleen's Impeding Scarab
19432	4	4	Finger	Circle of Applied Force
19433	4	4	Legs	Emberweave Leggings
19434	4	4	Finger	Band of Dark Dominion
19435	4	2	Ranged	Essence Gatherer
19436	4	-1	Back	Cloak of Draconic Might
19437	4	4	Feet	Boots of Pure Thought
19438	4	4	Feet	Ringo's Blizzard Boots
19439	4	4	Chest	Interlaced Shadow Jerkin
19445	1	-1		Formula: Enchant Weapon - Agility
19507	2	4	Shoulder	Inquisitor's Shawl
19508	2	4	Wrist	Branded Leather Bracers
19509	2	4	Feet	Dusty Mail Boots
19698	2	-1		Zulian Coin
19699	2	-1		Razzashi Coin
19700	2	-1		Hakkari Coin
19701	2	-1		Gurubashi Coin
19702	2	-1		Vilebranch Coin
19703	2	-1		Witherbark Coin
19704	2	-1		Sandfury Coin
19705	2	-1		Skullsplitter Coin
19706	2	-1		Bloodscalp Coin
19707	3	-1		Red Hakkari Bijou
19708	3	-1		Blue Hakkari Bijou
19709	3	-1		Yellow Hakkari Bijou
19710	3	-1		Orange Hakkari Bijou
19711	3	-1		Green Hakkari Bijou
19712	3	-1		Purple Hakkari Bijou
19713	3	-1		Bronze Hakkari Bijou
19714	3	-1		Silver Hakkari Bijou
19715	3	-1		Gold Hakkari Bijou
19716	4	-1		Primal Hakkari Bindings
19717	4	-1		Primal Hakkari Armsplint
19718	4	-1		Primal Hakkari Stanchion
19719	4	-1		Primal Hakkari Girdle
19720	4	-1		Primal Hakkari Sash
19721	4	-1		Primal Hakkari Shawl
19722	4	-1		Primal Hakkari Tabard
19723	4	-1		Primal Hakkari Kossack
19724	4	-1		Primal Hakkari Aegis
19726	2	-1		Bloodvine
19727	3	-1		Blood Scythe
19767	1	-1		Primal Bat Leather
19768	1	-1		Primal Tiger Leather
19774	2	-1		Souldarite
19782	3	-1		Presence of Might
19783	3	-1		Syncretist's Sigil
19784	3	-1		Death's Embrace
19785	3	-1		Falcon's Call
19786	3	-1		Vodouisant's Vigilant Embrace
19787	3	-1		Presence of Sight
19788	3	-1		Hoodoo Hex
19789	3	-1		Prophetic Aura
19790	3	-1		Animist's Caress
19802	4	-1		Heart of Hakkar
19813	2	-1		Punctured Voodoo Doll
19814	2	-1		Punctured Voodoo Doll
19815	2	-1		Punctured Voodoo Doll
19816	2	-1		Punctured Voodoo Doll
19817	2	-1		Punctured Voodoo Doll
19818	2	-1		Punctured Voodoo Doll
19819	2	-1		Punctured Voodoo Doll
19820	2	-1		Punctured Voodoo Doll
19821	2	-1		Punctured Voodoo Doll
19852	4	2	One-Hand	Ancient Hakkari Manslayer
19853	4	2	Ranged	Gurubashi Dwarf Destroyer
19854	4	2	Two-Hand	Zin'rokh, Destroyer of Worlds
19855	4	4	Legs	Bloodsoaked Legplates
19856	4	4	Neck	The Eye of Hakkar
19857	4	-1	Back	Cloak of Consumption
19859	4	2	One-Hand	Fang of the Faceless
19861	4	2	Ranged	Touch of Chaos
19862	4	4	Off Hand	Aegis of the Blood God
19863	3	4	Finger	Primalist's Seal
19864	4	2	Main Hand	Bloodcaller
19865	4	2	Main Hand	Warblade of the Hakkari
19866	4	2	Off Hand	Warblade of the Hakkari
19867	4	2	One-Hand	Bloodlord's Defender
19869	3	4	Hands	Blooddrenched Grips
19870	3	-1	Back	Hakkari Loa Cloak
19871	3	4	Neck	Talisman of Protection
19872	4	-1		Swift Razzashi Raptor
19873	3	4	Finger	Overlord's Crimson Band
19874	4	2	Two-Hand	Halberd of Smiting
19875	3	4	Head	Bloodstained Coif
19876	4	4	Neck	Soul Corrupter's Necklace
19877	3	4	Legs	Animist's Leggings
19878	3	4	Shoulder	Bloodsoaked Pauldrons
19884	4	2	Two-Hand	Jin'do's Judgement
19885	4	4	Neck	Jin'do's Evil Eye
19886	3	4	Head	The Hexxer's Cover
19887	3	4	Legs	Bloodstained Legplates
19888	3	-1	Back	Overlord's Embrace
19889	3	4	Legs	Blooddrenched Leggings
19890	4	2	Main Hand	Jin'do's Hexxer
19891	4	4	Held In Off-hand	Jin'do's Bag of Whammies
19892	3	4	Feet	Animist's Boots
19893	3	4	Finger	Zanzil's Seal
19894	3	4	Hands	Bloodsoaked Gauntlets
19895	3	4	Legs	Bloodtinged Kilt
19896	4	2	Main Hand	Thekal's Grasp
19897	4	4	Feet	Betrayer's Boots
19898	3	4	Finger	Seal of Jin
19899	3	4	Legs	Ritualistic Legguards
19900	3	2	Two-Hand	Zulian Stone Axe
19901	3	2	One-Hand	Zulian Slicer
19902	4	-1		Swift Zulian Tiger
19903	4	2	Main Hand	Fang of Venoxis
19904	4	4	Chest	Runed Bloodstained Hauberk
19905	3	4	Finger	Zanzil's Band
19906	3	4	Feet	Blooddrenched Footpads
19907	3	-1	Back	Zulian Tigerhide Cloak
19908	3	2	One-Hand	Sceptre of Smiting
19909	4	2	Two-Hand	Will of Arlokk
19910	4	2	Off Hand	Arlokk's Grasp
19912	3	4	Finger	Overlord's Onyx Band
19913	3	4	Feet	Bloodsoaked Greaves
19914	3	-1		Panther Hide Sack
19915	3	4	Off Hand	Zulian Defender
19918	4	2	Two-Hand	Jeklik's Crusher
19919	3	4	Feet	Bloodstained Greaves
19920	3	4	Finger	Primalist's Band
19921	3	2	One-Hand	Zulian Hacker
19922	3	4	Held In Off-hand	Arlokk's Hoodoo Stick
19923	3	4	Neck	Jeklik's Opaline Talisman
19925	3	4	Finger	Band of Jin
19927	4	2	Ranged	Mar'li's Touch
19928	3	4	Shoulder	Animist's Spaulders
19929	3	4	Hands	Bloodtinged Gloves
19930	3	4	Trinket	Mar'li's Eye
19939	2	-1		Gri'lek's Blood
19940	2	-1		Renataki's Tooth
19941	2	-1		Wushoolay's Mane
19942	2	-1		Hazza'rah's Dream Thread
19944	4	2	Two-Hand	Nat Pagle's Fish Terminator
19945	4	4	Head	Lizardscale Eyepatch
19946	3	2	Two-Hand	Tigule's Harpoon
19947	3	4	Trinket	Nat Pagle's Broken Reel
19961	3	2	One-Hand	Gri'lek's Grinder
19962	3	2	Two-Hand	Gri'lek's Carver
19963	3	2	Two-Hand	Pitchfork of Madness
19964	3	2	Main Hand	Renataki's Soul Conduit
19965	3	2	Main Hand	Wushoolay's Poker
19967	3	2	Ranged	Thoughtblighter
19968	3	2	One-Hand	Fiery Retributer
19975	1	-1		Zulian Mudskunk
19993	3	2	Ranged	Hoodoo Hunting Bow
20032	4	4	Chest	Flowing Ritual Robes
20038	4	2	Ranged	Mandokir's Sting
20076	3	-1		Zandalar Signet of Mojo
20077	3	-1		Zandalar Signet of Might
20078	3	-1		Zandalar Signet of Serenity
20257	4	4	Hands	Seafury Gauntlets
20258	3	2	Two-Hand	Zulian Ceremonial Staff
20259	3	4	Hands	Shadow Panther Hide Gloves
20260	3	4	Legs	Seafury Leggings
20261	3	4	Waist	Shadow Panther Hide Belt
20262	3	4	Feet	Seafury Boots
20263	3	4	Head	Gurubashi Helm
20264	4	4	Hands	Peacekeeper Gauntlets
20265	3	4	Feet	Peacekeeper Boots
20266	3	4	Legs	Peacekeeper Leggings
20381	2	-1		Dreamscale
20383	1	-1		Head of the Broodlord Lashlayer
20520	2	-1		Dark Rune
20577	4	2	One-Hand	Nightmare Blade
20578	4	2	One-Hand	Emerald Dragonfang
20579	4	-1	Back	Green Dragonskin Cloak
20580	4	2	One-Hand	Hammer of Bestial Fury
20581	4	2	Two-Hand	Staff of Rampant Growth
20582	4	4	Held In Off-hand	Trance Stone
20599	4	2	Ranged	Polished Ironwood Crossbow
20600	4	4	Finger	Malfurion's Signet Ring
20606	1	-1		Amber Voodoo Feather
20607	1	-1		Blue Voodoo Feather
20608	1	-1		Green Voodoo Feather
20615	4	4	Wrist	Dragonspur Wraps
20616	4	4	Wrist	Dragonbone Wristguards
20617	4	4	Legs	Ancient Corroded Leggings
20618	4	4	Hands	Gloves of Delusional Power
20619	4	4	Feet	Acid Inscribed Greaves
20621	4	4	Feet	Boots of the Endless Moor
20622	4	4	Neck	Dragonheart Necklace
20623	4	4	Head	Circlet of Restless Dreams
20624	4	4	Finger	Ring of the Unliving
20625	4	4	Waist	Belt of the Dark Bog
20626	4	4	Wrist	Black Bark Wristbands
20627	4	4	Legs	Dark Heart Pants
20628	4	4	Head	Deviate Growth Cap
20629	4	4	Feet	Malignant Footguards
20630	4	4	Hands	Gauntlets of the Shining Light
20631	4	4	Feet	Mendicant's Slippers
20632	4	4	Finger	Mindtear Band
20633	4	4	Shoulder	Unnatural Leather Spaulders
20634	4	4	Feet	Boots of Fright
20635	4	4	Chest	Jade Inlaid Vestments
20636	4	4	Trinket	Hibernation Crystal
20637	4	4	Shoulder	Acid Inscribed Pauldrons
20638	4	4	Legs	Leggings of the Demented Mind
20639	4	4	Legs	Strangely Glyphed Legplates
20644	4	-1		Nightmare Engulfed Object
20726	3	-1		Formula: Enchant Gloves - Threat
20735	3	-1		Formula: Enchant Cloak - Subtlety
20858	2	-1		Stone Scarab
20859	2	-1		Gold Scarab
20860	2	-1		Silver Scarab
20861	2	-1		Bronze Scarab
20862	2	-1		Crystal Scarab
20863	2	-1		Clay Scarab
20864	2	-1		Bone Scarab
20865	2	-1		Ivory Scarab
20866	3	-1		Azure Idol
20867	3	-1		Onyx Idol
20868	3	-1		Lambent Idol
20869	3	-1		Amber Idol
20870	3	-1		Jasper Idol
20871	3	-1		Obsidian Idol
20872	3	-1		Vermillion Idol
20873	3	-1		Alabaster Idol
20884	3	-1		Qiraji Magisterial Ring
20885	3	-1		Qiraji Martial Drape
20886	4	-1		Qiraji Spiked Hilt
20888	3	-1		Qiraji Ceremonial Ring
20889	3	-1		Qiraji Regal Drape
20890	4	-1		Qiraji Ornate Hilt
20926	4	-1		Vek'nilash's Circlet
20927	4	-1		Ouro's Intact Hide
20928	4	-1		Qiraji Bindings of Command
20929	4	-1		Carapace of the Old God
20930	4	-1		Vek'lor's Diadem
20931	4	-1		Skin of the Great Sandworm
20932	4	-1		Qiraji Bindings of Dominance
20933	4	-1		Husk of the Old God
21126	4	2	One-Hand	Death's Sting
21128	4	2	Two-Hand	Staff of the Qiraji Prophets
21134	4	2	Two-Hand	Dark Edge of Insanity
21156	1	-1		Scarab Bag
21214	3	-1		Tome of Frostbolt XI
21218	3	-1		Blue Qiraji Resonating Crystal
21220	4	-1		Head of Ossirian the Unscarred
21221	4	-1		Eye of C'Thun
21232	4	-1		Imperial Qiraji Armaments
21237	4	-1		Imperial Qiraji Regalia
21279	3	-1		Tome of Fireball XII
21280	3	-1		Tome of Arcane Missiles VIII
21281	3	-1		Grimoire of Shadow Bolt X
21282	3	-1		Grimoire of Immolate VIII
21283	3	-1		Grimoire of Corruption VII
21284	3	-1		Codex of Greater Heal V
21285	3	-1		Codex of Renew X
21287	3	-1		Codex of Prayer of Healing V
21288	3	-1		Libram: Blessing of Wisdom VI
21289	3	-1		Libram: Blessing of Might VII
21290	3	-1		Libram: Holy Light IX
21291	3	-1		Tablet of Healing Wave X
21292	3	-1		Tablet of Strength of Earth Totem V
21293	3	-1		Tablet of Grace of Air Totem III
21294	3	-1		Book of Healing Touch XI
21295	3	-1		Book of Starfire VII
21296	3	-1		Book of Rejuvenation XI
21297	3	-1		Manual of Heroic Strike IX
21298	3	-1		Manual of Battle Shout VII
21299	3	-1		Manual of Revenge VI
21300	3	-1		Handbook of Backstab IX
21302	3	-1		Handbook of Deadly Poison V
21303	3	-1		Handbook of Feint V
21304	3	-1		Guide: Multi-Shot V
21306	3	-1		Guide: Serpent Sting IX
21307	3	-1		Guide: Aspect of the Hawk VII
21321	3	-1		Red Qiraji Resonating Crystal
21323	3	-1		Green Qiraji Resonating Crystal
21324	3	-1		Yellow Qiraji Resonating Crystal
21371	3	-1		Pattern: Core Felcloth Bag
21452	4	2	Two-Hand	Staff of the Ruins
21454	4	4	Shoulder	Runic Stone Shoulders
21455	3	4	Head	Southwind Helm
21456	4	-1	Back	Sandstorm Cloak
21457	4	4	Wrist	Bracers of Brutality
21458	4	4	Hands	Gauntlets of New Life
21459	4	2	Ranged	Crossbow of Imminent Doom
21460	4	4	Head	Helm of Domination
21461	4	4	Legs	Leggings of the Black Blizzard
21462	4	4	Hands	Gloves of Dark Wisdom
21463	4	4	Waist	Ossirian's Binding
21464	4	4	Wrist	Shackles of the Unscarred
21466	4	2	Main Hand	Stinger of Ayamiss
21467	4	4	Chest	Thick Silithid Chestguard
21468	3	4	Shoulder	Mantle of Maz'Nadir
21469	3	4	Hands	Gauntlets of Southwind
21470	3	-1	Back	Cloak of the Savior
21471	4	4	Held In Off-hand	Talon of Furious Concentration
21472	4	4	Head	Dustwind Turban
21473	3	4	Trinket	Eye of Moam
21474	3	4	Shoulder	Chitinous Shoulderguards
21475	3	4	Legs	Legplates of the Destroyer
21476	3	4	Legs	Obsidian Scaled Leggings
21477	3	4	Finger	Ring of Fury
21478	4	2	Ranged	Bow of Taut Sinew
21479	4	4	Hands	Gauntlets of the Immovable
21480	3	4	Hands	Scaled Silithid Gauntlets
21481	3	4	Feet	Boots of the Desert Protector
21482	3	4	Feet	Boots of the Fiery Sands
21483	3	4	Finger	Ring of the Desert Winds
21484	3	4	Head	Helm of Regrowth
21485	4	4	Off Hand	Buru's Skull Fragment
21486	4	4	Hands	Gloves of the Swarm
21487	4	4	Hands	Slimy Scaled Gauntlets
21488	3	4	Trinket	Fetish of Chitinous Spikes
21489	3	4	Feet	Quicksand Waders
21490	3	4	Feet	Slime Kickers
21491	3	4	Wrist	Scaled Bracers of the Gorger
21492	4	2	Two-Hand	Manslayer of the Qiraji
21493	4	4	Feet	Boots of the Vanguard
21494	3	4	Waist	Southwind's Grasp
21495	3	4	Legs	Legplates of the Qiraji Command
21496	3	4	Wrist	Bracers of Qiraji Command
21497	3	4	Feet	Boots of the Qiraji General
21498	4	2	One-Hand	Qiraji Sacrificial Dagger
21499	4	4	Chest	Vestments of the Shifting Sands
21500	3	4	Waist	Belt of the Inquisition
21501	3	4	Hands	Toughened Silithid Hide Gloves
21502	3	4	Wrist	Sand Reaver Wristguards
21503	3	4	Waist	Belt of the Sand Reaver
21524	2	4	Head	Red Winter Hat
21525	2	4	Head	Green Winter Hat
21579	4	4	Trinket	Vanquished Tentacle of C'Thun
21581	4	4	Hands	Gauntlets of Annihilation
21582	4	4	Waist	Grasp of the Old God
21583	4	-1	Back	Cloak of Clarity
21585	4	4	Hands	Dark Storm Gauntlets
21586	4	4	Waist	Belt of Never-ending Agony
21596	4	4	Finger	Ring of the Godslayer
21597	4	4	Held In Off-hand	Royal Scepter of Vek'lor
21598	4	4	Waist	Royal Qiraji Belt
21599	4	4	Hands	Vek'lor's Gloves of Devastation
21600	4	4	Feet	Boots of Epiphany
21601	4	4	Finger	Ring of Emperor Vek'lor
21602	4	4	Wrist	Qiraji Execution Bracers
21603	4	2	Ranged	Wand of Qiraji Nobility
21604	4	4	Wrist	Bracelets of Royal Redemption
21605	4	4	Hands	Gloves of the Hidden Temple
21606	4	4	Waist	Belt of the Fallen Emperor
21607	4	4	Waist	Grasp of the Fallen Emperor
21608	4	4	Neck	Amulet of Vek'nilash
21609	4	4	Waist	Regenerating Belt of Vek'nilash
21610	4	4	Off Hand	Wormscale Blocker
21611	4	4	Wrist	Burrower Bracers
21615	4	4	Head	Don Rigoberto's Lost Hat
21616	4	2	Ranged	Huhuran's Stinger
21617	4	4	Hands	Wasphide Gauntlets
21618	4	4	Wrist	Hive Defiler Wristguards
21619	4	4	Hands	Gloves of the Messiah
21620	4	4	Finger	Ring of the Martyr
21621	4	-1	Back	Cloak of the Golden Hive
